date,symbol,side,shares,price,value,cost
2015-04-02,000895.SZ,sell,191.60935855927218,387.00011,74152.84283946778,14.830568567893556
2015-04-02,600166.SH,sell,781.9405566542962,98.6348,77126.55041748517,15.425310083497035
2015-04-02,600887.SH,sell,71.99502300484488,1030.98149,74225.53609011925,14.84510721802385
2015-04-02,000001.SZ,sell,65.79153367934832,1143.25886,75216.75379190336,15.043350758380674
2015-04-02,000729.SZ,buy,1017.2384907883736,73.84296,75115.90118574625,15.02318023714925
2015-04-02,600535.SH,buy,6.451184095206335,373.57716000000005,2410.0150329243525,0.4820030065848705
2015-04-02,600600.SH,buy,78.12685133952945,67.87904,5303.175667149973,1.0606351334299948
2015-04-02,600111.SH,buy,206.63630659851214,363.51744,75115.90118574625,15.02318023714925
2015-04-02,000869.SZ,buy,442.1334052942728,169.89419999999998,75115.90118574623,15.023180237149248
2015-04-02,600809.SH,buy,808.3575863069564,92.9241,75115.90118574625,15.02318023714925
2015-04-02,600028.SH,buy,4816.406245880071,15.595839999999999,75115.90118574625,15.02318023714925
2015-04-02,000423.SZ,buy,3.3768944404140706,393.6968,1329.4725351288103,0.26589450702576206
2015-04-02,000858.SZ,buy,206.01909506754882,364.6065,75115.90118574623,15.023180237149248
2015-04-02,603699.SH,buy,36.694319976913654,23.685929999999995,869.1390943707783,0.17382781887415566
2015-04-02,600011.SH,buy,2268.0894285245995,33.11858,75115.90118574623,15.023180237149248
2015-04-02,000937.SZ,buy,1580.2595870683078,47.533899999999996,75115.90118574623,15.023180237149248
2015-04-02,000999.SZ,buy,1473.8659263267427,50.96522,75115.90118574623,15.023180237149248
2015-04-02,000538.SZ,buy,3.578811635687761,1124.09781,4022.93432207913,0.804586864415826
