date,self_built,rqalpha_align,rqalpha_full
2021-05-20,1714832.024526244,1677483.7848,1588637.6323
2021-05-21,1705826.5578580082,1668702.4548,1580304.2323
2021-05-24,1708240.919179337,1671052.1448,1582548.7323
2021-05-25,1730950.2080155343,1693196.5048,1603550.5923
2021-05-26,1730052.267572383,1692323.6148,1602710.0923
2021-05-27,1729979.1896308765,1692253.2048,1602647.2323
2021-05-28,1728883.2582281397,1691186.0548,1601641.8723
2021-05-31,1720848.6593631976,1683340.1248,1594203.1323
2021-06-01,1715293.3781786521,1677926.7248,1589059.9723
2021-06-02,1715738.1091180746,1678368.3075,1588943.3712
2021-06-03,1710825.3663662092,1673571.0175,1584392.6712
2021-06-04,1712230.7194290406,1674942.0175,1585695.1312
2021-06-07,1709833.6888722002,1672600.6175,1583476.5712
2021-06-08,1712159.1595305207,1674870.3475,1585625.4512
2021-06-09,1710721.9364226628,1673473.2675,1584298.3912
2021-06-10,1706208.15841802,1669070.4875,1580122.1512
2021-06-11,1706694.5141260978,1669561.2675,1580573.0312
2021-06-15,1691003.372647298,1654240.8075,1566055.2112
2021-06-16,1697978.8743155627,1661043.6875,1572507.3112
2021-06-17,1692687.8418926331,1655879.6175,1567618.0112
2021-06-18,1688708.8630759604,1651987.4875,1563932.5612
2021-06-21,1688139.0842513565,1651433.4675,1563408.0212
2021-06-22,1695916.259728113,1659021.9875,1570607.6112
2021-06-23,1699121.3848335107,1662147.0575,1573570.6712
2021-06-24,1704610.4654202035,1667507.4875,1578648.2712
2021-06-25,1713968.2834939004,1676648.3575,1587311.4612
2021-06-28,1714077.630464963,1676758.0275,1587412.0512
2021-06-29,1709550.2846088167,1672328.5775,1583225.2112
2021-06-30,1703286.185230203,1666211.3875,1577422.8212
2021-07-01,1706693.1862465255,1669533.3975,1580577.9912
2021-07-02,1700798.102590464,1663790.7496,1574586.5707
2021-07-05,1697862.8356886012,1660931.2896,1571878.4207
2021-07-06,1705266.985035555,1668164.5796,1578714.9307
2021-07-07,1700540.3280597874,1663545.5196,1574343.1007
2021-07-08,1691473.2735307207,1654692.7196,1565969.9907
2021-07-09,1688713.1025703102,1651997.5996,1563419.9907
2021-07-12,1686442.2112939777,1649789.1396,1561329.5207
2021-07-13,1691280.6837284635,1654506.2096,1565795.0807
2021-07-14,1677243.5714046191,1640800.1296,1552827.7707
2021-07-15,1685083.409389234,1648460.3596,1560075.1207
2021-07-16,1682224.3264862178,1645674.9196,1557429.9307
2021-07-19,1675864.8828454395,1639462.9496,1551548.3207
2021-07-20,1673170.9479061274,1636841.9896,1549059.5607
2021-07-21,1668181.436468601,1631963.3196,1544439.4607
2021-07-22,1677577.5104039405,1641142.4396,1553118.1407
2021-07-23,1684508.1376499194,1647951.4796,1559546.7607
2021-07-26,1665756.7184101474,1629682.2096,1542234.3907
2021-07-27,1649980.6055623798,1614278.9996,1527660.0607
2021-07-28,1649011.2637465901,1613319.0296,1526733.0607
2021-07-29,1638949.7703868127,1603497.2096,1517447.6007
2021-07-30,1640260.9624237404,1604845.3296,1518692.3607
2021-08-02,1672083.5319118926,1635985.8696,1548136.5307
2021-08-03,1669838.1242411004,1633826.3479,1545427.9921
2021-08-04,1661951.1668488942,1626131.2179,1538144.2821
2021-08-05,1661317.9967265942,1625513.4079,1537562.9021
2021-08-06,1656945.711125598,1621244.5379,1533523.3921
2021-08-09,1672287.4027138555,1636215.8879,1547691.2921
2021-08-10,1676309.73616299,1640138.8479,1551400.5221
2021-08-11,1686103.1187466164,1649692.4079,1560435.8521
2021-08-12,1678328.5922082262,1642108.8379,1553260.2621
2021-08-13,1672924.2706444163,1636834.8279,1548266.5521
2021-08-16,1682033.2335424505,1645726.2379,1556685.8521
2021-08-17,1674894.6935424132,1638755.1679,1550086.0821
2021-08-18,1697856.003626957,1661160.6679,1571290.6621
2021-08-19,1681410.631077069,1645106.4079,1556097.1721
2021-08-20,1680204.7598141858,1643934.1279,1554984.2321
2021-08-23,1681414.763571756,1645118.8779,1556110.4421
2021-08-24,1681761.743425867,1645458.4079,1556427.9321
2021-08-25,1684473.7252631579,1648107.6279,1558937.2621
2021-08-26,1680393.850539439,1644124.5679,1555168.7221
2021-08-27,1687070.642404196,1650639.7679,1561331.6721
2021-08-30,1676264.7245076923,1640097.2279,1551360.6921
2021-08-31,1702367.0983096955,1665574.2879,1575470.8721
2021-09-01,1736148.857723716,1698526.7779,1606650.3521
2021-09-02,1740352.0069393145,1702639.5324,1610058.117
2021-09-03,1753401.7967240927,1715345.6824,1622088.947
2021-09-06,1759342.717211556,1721121.0824,1627578.247
2021-09-07,1770803.5131508918,1732304.1324,1638167.747
2021-09-08,1786289.5249805127,1747424.6324,1652489.997
2021-09-09,1789465.5043676256,1750525.1524,1655439.587
2021-09-10,1790288.349877506,1751330.8324,1656185.357
2021-09-13,1792214.8483409625,1753222.7624,1657980.597
2021-09-14,1757673.98898809,1719505.5924,1626033.267
2021-09-15,1752017.3633241819,1713998.7824,1620818.377
2021-09-16,1739794.167626078,1702079.7824,1609529.957
2021-09-17,1741149.0366521883,1703400.6924,1610777.997
2021-09-22,1736430.5130996644,1698841.8724,1606467.297
2021-09-23,1752468.8223097771,1714466.8124,1621283.297
2021-09-24,1740211.7349985426,1702501.0124,1609936.667
2021-09-27,1728713.962636341,1691290.9924,1599307.147
2021-09-28,1745120.725442233,1707351.7824,1614504.687
2021-09-29,1733059.0830371976,1695609.2024,1603358.087
2021-09-30,1732864.3834461414,1695413.0324,1603179.107
2021-10-08,1754917.8273135656,1716921.5924,1623552.447
2021-10-11,1767999.4279021062,1729676.1551,1635225.9563
2021-10-12,1761093.577863513,1722944.6851,1628873.9663
2021-10-13,1755648.578540589,1717613.8051,1623824.3663
2021-10-14,1748161.8592418022,1710309.0551,1616931.9763
2021-10-15,1747261.4731025512,1709432.3551,1616117.3663
2021-10-18,1743635.8336646908,1705901.1251,1612794.4063
2021-10-19,1746498.0378545527,1708708.4951,1615442.2863
2021-10-20,1742699.5529033365,1705001.0551,1611946.7663
2021-10-21,1754406.9550599095,1716435.4251,1622752.8363
2021-10-22,1751103.2342701664,1713209.5051,1619706.5463
2021-10-25,1747824.2153680485,1710018.0951,1616684.0363
2021-10-26,1742732.2719149452,1705051.9851,1611982.2563
2021-10-27,1728396.9893587504,1691086.9551,1598797.0963
2021-10-28,1721539.6479995486,1684398.7451,1592484.9963
2021-10-29,1724887.651586886,1687654.6551,1595533.4363
2021-11-01,1732188.1580221327,1694790.9951,1602287.6363
2021-11-02,1708221.733953152,1671373.7571,1579746.135
2021-11-03,1705792.9069764991,1669007.1671,1577505.365
2021-11-04,1705242.837656996,1668465.2271,1576984.705
2021-11-05,1702288.745031413,1665577.3371,1574251.705
2021-11-08,1702419.7926575895,1665698.7771,1574370.625
2021-11-09,1704296.5949440254,1667527.8471,1576098.665
2021-11-10,1701650.0311702276,1664927.9971,1573646.845
2021-11-11,1720072.8097514552,1682937.5471,1590686.125
2021-11-12,1714738.1541387192,1677716.3571,1585743.775
2021-11-15,1721793.461245893,1684610.2471,1592260.105
2021-11-16,1716267.505465113,1679211.0371,1587149.805
2021-11-17,1713914.2703306316,1676909.4371,1584974.995
2021-11-18,1707673.0948407245,1670833.9371,1579231.065
2021-11-19,1718947.5521760783,1681841.4571,1589644.115
2021-11-22,1712342.8547634277,1675381.3571,1583532.875
2021-11-23,1716534.1866463365,1679482.8571,1587407.175
2021-11-24,1716668.5828878665,1679616.9171,1587531.005
2021-11-25,1712803.9462699904,1675845.9271,1583963.915
2021-11-26,1707107.3771180774,1670283.5371,1578705.565
2021-11-29,1699482.7811094306,1662843.7271,1571656.655
2021-11-30,1699794.0215829085,1663134.8171,1571938.735
2021-12-01,1710197.6037385175,1673306.5771,1581563.515
2021-12-02,1711331.6090244888,1674401.1558,1582233.1805
2021-12-03,1717924.4780956402,1680850.2958,1588331.4305
2021-12-06,1715900.8517983237,1678871.1258,1586451.3905
2021-12-07,1723567.976731654,1686368.1558,1593535.2905
2021-12-08,1720600.7764245064,1683464.6758,1590790.4705
2021-12-09,1730674.1038556804,1693300.2158,1600097.5405
2021-12-10,1724084.2067855743,1686874.4258,1594020.4205
2021-12-13,1721429.5512059496,1684262.7858,1591550.6905
2021-12-14,1712069.572636975,1675122.2158,1582900.7405
2021-12-15,1712086.339780203,1675122.4858,1582916.5805
2021-12-16,1716956.668837951,1679889.7058,1587413.0905
2021-12-17,1715353.189356309,1678325.1558,1585931.5005
2021-12-20,1714695.3772225555,1677679.8758,1585325.1705
2021-12-21,1727280.6737181954,1689984.8558,1596961.7005
2021-12-22,1721574.9802609845,1684396.5458,1591687.1605
2021-12-23,1722804.1259044732,1685605.5958,1592828.4105
2021-12-24,1720352.9281942737,1683193.1058,1590565.1205
2021-12-27,1725680.7377094363,1688368.3758,1595485.6405
2021-12-28,1726807.5528327632,1689485.3458,1596533.0805
2021-12-29,1724776.2264007512,1687495.3858,1594658.3205
2021-12-30,1726832.295812879,1689487.8358,1596545.3805
2021-12-31,1728264.0781621502,1690888.1558,1597871.2705
2022-01-04,1742016.3166261325,1704296.0758,1610572.3105
2022-01-05,1751377.276592285,1713420.9624,1618639.4556
2022-01-06,1744140.3830427683,1706378.1524,1612004.5256
2022-01-07,1763677.1523731668,1725401.7824,1629977.6156
2022-01-10,1767681.8745458703,1729314.9024,1633695.7856
2022-01-11,1771180.146877762,1732743.8024,1636927.5756
2022-01-12,1765947.4718742706,1727633.9024,1632098.3356
2022-01-13,1769831.738332534,1731435.3824,1635689.6856
2022-01-14,1741496.1756204837,1703820.9124,1609638.2856
2022-01-17,1738122.833554296,1700539.7224,1606539.5956
2022-01-18,1754174.43205361,1716210.9324,1621346.9956
2022-01-19,1755366.3144763163,1717367.4924,1622434.3856
2022-01-20,1771747.5986007294,1733235.1624,1637423.8156
2022-01-21,1759407.6803130317,1721211.8824,1626070.2656
2022-01-24,1749969.4757371694,1712018.3524,1617402.3656
2022-01-25,1718844.0623716116,1681654.4724,1588756.1156
2022-01-26,1727967.1610937044,1690550.3824,1597162.7156
2022-01-27,1709907.7107685846,1672966.1024,1580594.0356
2022-01-28,1702248.7554816727,1665546.9024,1573582.0856
2022-02-07,1731664.0491396294,1694230.8624,1600665.3956
2022-02-08,1762896.4905196636,1724769.1895,1628881.6868
2022-02-09,1762196.781075115,1724077.1295,1628215.6268
2022-02-10,1773123.0881579847,1734750.4595,1638302.5868
2022-02-11,1772077.9463651832,1733740.1095,1637352.0668
2022-02-14,1750286.5422195105,1712441.3095,1617245.2468
2022-02-15,1741842.2891466068,1704176.5295,1609441.3968
2022-02-16,1748026.057908246,1710225.4995,1615153.2068
2022-02-17,1743454.8313362843,1705766.4495,1610950.8968
2022-02-18,1756359.110766784,1718377.8195,1622850.4568
2022-02-21,1750598.0940439603,1712747.1595,1617539.0968
2022-02-22,1738287.6000867297,1700715.9695,1606187.7768
2022-02-23,1733915.367016033,1696438.3895,1602141.4068
2022-02-24,1707810.2142185606,1670931.8395,1578062.6368
2022-02-25,1706984.4525316285,1670114.4095,1577293.0268
2022-02-28,1702982.8972478122,1666207.1695,1573613.2168
2022-03-01,1707831.4533960563,1670960.4795,1578103.4568
2022-03-02,1709032.4275282393,1672087.9363,1578723.4343
2022-03-03,1717229.742041964,1680082.8863,1586269.8143
2022-03-04,1711767.9183805608,1674745.9463,1581226.2843
2022-03-07,1688301.2980190183,1651881.9463,1559613.0143
2022-03-08,1655843.4883315726,1620325.7063,1529805.1743
2022-03-09,1621797.8427282085,1587195.7163,1498492.2243
2022-03-10,1635002.6879756288,1599963.2763,1510564.2143
2022-03-11,1646684.9511049388,1611356.5163,1521299.7543
2022-03-14,1628979.5395617604,1594103.6663,1505008.8643
2022-03-15,1567619.0568326851,1534356.3763,1448572.1343
2022-03-16,1593952.2420897312,1560018.0763,1472787.9443
2022-03-17,1608845.6524313742,1574368.3263,1486396.8443
2022-03-18,1636111.5916862804,1600822.5163,1511436.8343
2022-03-21,1639153.3279734042,1603597.5063,1514148.1443
2022-03-22,1656726.3897285894,1620739.0863,1530363.0943
2022-03-23,1651983.407157086,1616169.3463,1525993.1643
2022-03-24,1659887.8253896774,1623696.0863,1533201.0943
2022-03-25,1656760.719180967,1620752.0963,1530388.3343
2022-03-28,1667543.3486554022,1631350.4363,1540366.0243
2022-03-29,1665735.7219222747,1629610.1263,1538696.7743
2022-03-30,1683029.3231201693,1646457.3663,1554598.6143
2022-03-31,1690605.850611925,1653869.3363,1561602.1643
2022-04-01,1702102.6633740147,1665131.4563,1572238.6843
2022-04-06,1724449.8730483344,1686906.8759,1592222.0147
2022-04-07,1705250.6633657974,1668187.4859,1574537.1347
2022-04-08,1713138.3926995823,1675877.8659,1581798.9047
2022-04-11,1687428.5851288962,1650820.6759,1558147.1547
2022-04-12,1703552.996660099,1666538.1559,1572981.0047
2022-04-13,1694450.1838601565,1657662.7059,1564613.7347
2022-04-14,1698663.5033553047,1661751.9459,1568475.0047
2022-04-15,1699363.7201368813,1662423.4759,1569105.6947
2022-04-18,1681297.4057837198,1644780.6359,1552436.9747
2022-04-19,1685898.088212443,1649284.9159,1556698.2447
2022-04-20,1677459.1108631701,1641062.1059,1548938.2347
2022-04-21,1666163.791299415,1630060.9359,1538548.3647
2022-04-22,1681308.0867910904,1644861.8159,1552521.7747
2022-04-25,1633217.5845807137,1598001.2359,1508244.0447
2022-04-26,1612936.9886097817,1578239.3559,1489639.9447
2022-04-27,1620133.6733456568,1585217.5559,1496213.9547
2022-04-28,1628178.265930882,1593055.3159,1503638.6147
2022-04-29,1647896.1458078842,1612268.3759,1521755.1147
2022-05-05,1650393.740698206,1614690.9159,1524031.3947
2022-05-06,1620759.6097397178,1585818.0925,1496249.9559
2022-05-09,1623112.364159441,1588153.3025,1498459.5659
2022-05-10,1632031.9026124035,1596744.0925,1506582.5259
2022-05-11,1626382.8519263845,1591276.1025,1501406.8759
2022-05-12,1622498.0615620173,1587491.0725,1497835.4059
2022-05-13,1637707.9128267348,1602324.1325,1511843.7859
2022-05-16,1630521.863593312,1595398.8925,1505287.4659
2022-05-17,1630760.8001443304,1595615.1025,1505494.7259
2022-05-18,1625414.4872360227,1590388.8925,1500555.2059
2022-05-19,1625629.251117636,1590633.9925,1500767.1859
2022-05-20,1636537.4784348586,1601254.0025,1510814.1559
2022-05-23,1632628.883383781,1597502.3925,1507262.9759
2022-05-24,1622346.5550403174,1587429.0625,1497749.4159
2022-05-25,1629833.3881918595,1594725.0125,1504636.8359
2022-05-26,1640547.7650125637,1605159.0525,1514489.2259
2022-05-27,1644501.4308385537,1609018.0225,1518144.2759
2022-05-30,1636027.209112356,1600717.4725,1510298.6059
2022-05-31,1643810.507907857,1608315.9225,1517484.1459
2022-06-01,1640336.9571773503,1604934.9725,1514265.8059
2022-06-02,1641388.6886835222,1605979.8691,1514854.6208
2022-06-06,1642803.491173058,1607371.1391,1516172.2308
2022-06-07,1645704.2194237132,1610209.0991,1518848.5108
2022-06-08,1652647.4298915048,1617003.6091,1525262.8508
2022-06-09,1657750.6093021138,1621982.3091,1529948.8708
2022-06-10,1670286.292335935,1634215.6991,1541494.2908
2022-06-13,1653040.5467532186,1617385.1291,1525616.3608
2022-06-14,1681758.7339290658,1645398.4591,1552038.9808
2022-06-15,1709129.748768945,1672030.5291,1577131.6808
2022-06-16,1684055.9859534677,1647568.2991,1554057.0408
2022-06-17,1687504.6500649694,1650916.0691,1557203.0308
2022-06-20,1679958.1663174513,1643517.2991,1550211.1808
2022-06-21,1691194.563057562,1654438.4891,1560490.6108
2022-06-22,1677450.6889006118,1641017.7691,1547822.0308
2022-06-23,1696576.4332290378,1659650.9991,1565383.6308
2022-06-24,1693678.8944758598,1656801.6991,1562690.4408
2022-06-27,1692296.8335659122,1655467.0191,1561439.8808
2022-06-28,1694504.8719730678,1657663.2591,1563538.6108
2022-06-29,1695572.896290555,1658704.9991,1564510.9708
2022-06-30,1698265.224877362,1661310.0691,1566959.6408
